Transaction_ID,Patient_ID,Start_Time,End_Time,Latency_Seconds,Status
45,CLOUD_LAT_READ_20260219_180840_P000005,1771524526.710984349,1771524526.797190533,.086206184,SUCCESS
46,CLOUD_LAT_READ_20260219_180840_P000006,1771524526.807743098,1771524526.892756740,.085013642,SUCCESS
47,CLOUD_LAT_READ_20260219_180840_P000007,1771524526.903672018,1771524526.987471718,.083799700,SUCCESS
48,CLOUD_LAT_READ_20260219_180840_P000008,1771524526.998340695,1771524527.083510643,.085169948,SUCCESS
49,CLOUD_LAT_READ_20260219_180840_P000009,1771524527.094295916,1771524527.178217021,.083921105,SUCCESS
50,CLOUD_LAT_READ_20260219_180840_P000010,1771524527.189041095,1771524527.272902097,.083861002,SUCCESS
51,CLOUD_LAT_READ_20260219_180840_P000001,1771524527.283280957,1771524527.368208597,.084927640,SUCCESS
52,CLOUD_LAT_READ_20260219_180840_P000002,1771524527.378613556,1771524527.463975711,.085362155,SUCCESS
53,CLOUD_LAT_READ_20260219_180840_P000003,1771524527.474537076,1771524527.559642222,.085105146,SUCCESS
54,CLOUD_LAT_READ_20260219_180840_P000004,1771524527.569788073,1771524527.654189895,.084401822,SUCCESS
55,CLOUD_LAT_READ_20260219_180840_P000005,1771524527.665162774,1771524527.749812404,.084649630,SUCCESS
56,CLOUD_LAT_READ_20260219_180840_P000006,1771524527.760681180,1771524527.845707423,.085026243,SUCCESS
